date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,campus_site,year,team,latitude,longitude,elevation,place,n_venue
2022-05-08,South Carolina,Texas A&M,,9.0,14.0,2.0,4.0,9.0,2.0,Texas A&M,2022,Texas A&M,30.6060601,-96.3413557,103.0995331,,
2022-05-08,Texas State,University of Louisiana Monroe,,5.0,11.0,1.0,4.0,11.0,0.0,University of Louisiana Monroe,2022,University of Louisiana Monroe,32.5322574,-92.0634407,22.23731422,,
2022-05-08,Maryland,Rutgers,,7.0,8.0,2.0,18.0,18.0,0.0,Rutgers,2022,Rutgers,40.5276451,-74.4424057,27.86833572,,
2022-05-08,Georgia Tech,Clemson,,2.0,8.0,0.0,14.0,15.0,1.0,Clemson,2022,Clemson,34.6787794,-82.8493165,192.0006256,,
2022-05-08,Florida State,Boston College,,8.0,9.0,0.0,1.0,2.0,2.0,Boston College,2022,Boston College,42.3439019,-71.1597951,13.70800209,,
2022-05-08,UC Santa Barbara,UC Irvine,,17.0,14.0,1.0,7.0,13.0,2.0,UC Irvine,2022,UC Irvine,33.651237,-117.8479574,17.50639343,,
2022-05-08,UCF,South Florida,,1.0,6.0,1.0,3.0,8.0,0.0,South Florida,2022,South Florida,28.059087,-82.4041421,18.72600174,,
2022-05-08,Indiana,Michigan,,10.0,9.0,1.0,8.0,9.0,3.0,Michigan,2022,Michigan,42.2678621,-83.7420671,253.7054443,,
2022-05-08,Purdue,Iowa,,1.0,5.0,0.0,9.0,9.0,1.0,Iowa,2022,Iowa,41.663778,-91.5546047,216.1651764,,
2022-05-08,Nebraska,Minnesota,,1.0,5.0,0.0,3.0,7.0,1.0,Minnesota,2022,Minnesota,44.9821897,-93.2292455,254.2904205,,
2022-05-08,Kansas,Kansas State,,3.0,11.0,0.0,6.0,8.0,1.0,Kansas State,2022,Kansas State,39.1992239,-96.5969735,340.9178162,,
2022-05-08,North Carolina,North Carolina State University,,7.0,11.0,0.0,6.0,9.0,1.0,North Carolina State University,2022,North Carolina State University,35.7873196,-78.6796862,120.4100494,,
2022-05-08,Delaware State,Coppin State,,12.0,15.0,1.0,4.0,8.0,4.0,Coppin State,2022,Coppin State,39.1532505,-76.7159609,57.37884903,,
2022-05-08,Utah,Arizona State,,6.0,8.0,2.0,13.0,19.0,2.0,Arizona State,2022,Arizona State,33.4492164,-111.9547754,364.5796509,,
2022-05-08,Michigan State,Penn State,,4.0,6.0,3.0,10.0,14.0,0.0,Penn State,2022,Penn State,40.812278,-77.8524246,345.2424622,,
2022-05-09,Maryland,Rutgers,,9.0,9.0,0.0,4.0,5.0,2.0,Rutgers,2022,Rutgers,40.5276451,-74.4424057,27.86833572,,
2022-05-09,Michigan State,Penn State,,9.0,12.0,1.0,10.0,19.0,5.0,Penn State,2022,Penn State,40.812278,-77.8524246,345.2424622,,
2022-05-10,Bellarmine,Tennessee,,5.0,12.0,1.0,11.0,14.0,0.0,Tennessee,2022,Tennessee,35.949736,-83.92927,275.5996094,,
2022-05-10,Oklahoma State,Dallas Baptist,,7.0,13.0,2.0,8.0,9.0,0.0,Dallas Baptist,2022,Dallas Baptist,32.711911,-96.945362,145.1258698,,
2022-05-10,Stanford,San Francisco,,9.0,15.0,0.0,7.0,6.0,1.0,San Francisco,2022,San Francisco,37.7769911,-122.4476556,81.96420288,,
2022-05-10,Michigan State,Notre Dame,,6.0,11.0,0.0,15.0,15.0,2.0,Notre Dame,2022,Notre Dame,41.6962849,-86.2280772,225.9461365,,
2022-05-10,Saint Mary's,UC Santa Barbara,,2.0,4.0,1.0,4.0,5.0,3.0,UC Santa Barbara,2022,UC Santa Barbara,34.4190504,-119.8523306,12.95749187,,
2022-05-10,Jacksonville,Florida State,,1.0,5.0,1.0,2.0,5.0,0.0,Florida State,2022,Florida State,30.4405434,-84.3040448,21.59014511,,
2022-05-10,Texas Southern,Texas,,2.0,9.0,0.0,12.0,17.0,0.0,Texas,2022,Texas,30.2799584,-97.7261606,176.8224335,,
2022-05-10,Indiana State,Vanderbilt,,7.0,9.0,2.0,8.0,12.0,0.0,Vanderbilt,2022,Vanderbilt,36.1433984,-86.8073934,161.9081268,,
2022-05-10,Penn State,Georgetown,,0.0,2.0,2.0,9.0,12.0,0.0,Georgetown,2022,Georgetown,39.0310113,-77.1509487,91.93266296,,
2022-05-10,Butler,Purdue,,6.0,7.0,3.0,11.0,13.0,1.0,Purdue,2022,Purdue,40.4372183,-86.9421323,207.3272705,,
2022-05-10,North Carolina State University,UNC Wilmington,,11.0,12.0,1.0,13.0,11.0,3.0,UNC Wilmington,2022,UNC Wilmington,34.2215559,-77.8733336,10.80797005,,
2022-05-10,Bethune-Cookman,Florida,,0.0,5.0,2.0,7.0,7.0,0.0,Florida,2022,Florida,29.6364107,-82.3637638,29.34748268,,
2022-05-10,Duke,East Carolina,,4.0,5.0,1.0,5.0,9.0,3.0,East Carolina,2022,East Carolina,35.5929511,-77.3671406,18.56173515,,
2022-05-10,Incarnate Word,TCU,,7.0,9.0,1.0,11.0,13.0,4.0,TCU,2022,TCU,32.7027992,-97.3721802,203.692215,,
2022-05-10,South Carolina Upstate,South Carolina,,9.0,11.0,0.0,6.0,7.0,1.0,South Carolina,2022,South Carolina,33.9865404,-81.042621,52.44177628,,
2022-05-10,Clemson,Charleston,,5.0,11.0,0.0,7.0,9.0,2.0,Charleston,2022,Charleston,32.7952232,-79.9022674,6.441978455,,
2022-05-10,Seattle U,Washington,,2.0,5.0,1.0,4.0,12.0,1.0,Washington,2022,Washington,47.6543873,-122.2983402,7.830741882,,
2022-05-10,Portland,Oregon State,,0.0,3.0,1.0,4.0,6.0,0.0,Oregon State,2022,Oregon State,44.562842,-123.2771362,71.95059967,,
2022-05-10,Indiana,Louisville,,2.0,7.0,2.0,7.0,8.0,2.0,Louisville,2022,Louisville,38.2055156,-85.7628651,140.2866211,,
2022-05-10,Northeastern,UConn,,9.0,11.0,1.0,4.0,8.0,1.0,UConn,2022,UConn,41.8006501,-72.2536518,197.8487396,,
2022-05-10,Southeastern Louisiana University,LSU,,3.0,4.0,1.0,17.0,12.0,0.0,LSU,2022,LSU,30.4056564,-91.1879038,6.844009876,,
2022-05-10,Auburn,Troy,,11.0,17.0,0.0,4.0,5.0,0.0,Troy,2022,Troy,31.7982637,-85.952973,165.9943848,,
2022-05-10,Jacksonville,Florida State,,4.0,8.0,0.0,5.0,7.0,1.0,Florida State,2022,Florida State,30.4405434,-84.3040448,21.59014511,,
2022-05-10,UCLA,Cal State Fullerton,,2.0,9.0,1.0,9.0,16.0,0.0,Cal State Fullerton,2022,Cal State Fullerton,33.887139,-117.8853105,77.8183136,,
2022-05-10,Arizona State,Grand Canyon,,6.0,11.0,2.0,4.0,9.0,0.0,Grand Canyon,2022,Grand Canyon,33.5124741,-112.1334617,349.2816162,,
2022-05-10,Xavier,Michigan,,10.0,11.0,1.0,3.0,7.0,3.0,Michigan,2022,Michigan,42.2678621,-83.7420671,253.7054443,,
2022-05-10,Campbell,Ohio State,,11.0,15.0,0.0,1.0,5.0,2.0,Ohio State,2022,Ohio State,40.0099182,-83.0259088,224.9793854,,
2022-05-10,Gardner-Webb,North Carolina,,5.0,10.0,1.0,12.0,15.0,2.0,North Carolina,2022,North Carolina,35.9063145,-79.0427441,125.8752213,,
2022-05-10,Pittsburgh,West Virginia,,1.0,2.0,0.0,9.0,9.0,1.0,West Virginia,2022,West Virginia,39.6436986,-79.9958649,349.5673218,,
2022-05-10,Northwestern,Milwaukee,,21.0,22.0,2.0,8.0,11.0,1.0,Milwaukee,2022,Milwaukee,42.917746,-88.0153853,246.5710907,,
2022-05-10,Mississippi State,Samford,,6.0,10.0,1.0,8.0,9.0,1.0,Samford,2022,Samford,33.462803,-86.7967674,212.5553284,,
2022-05-10,Alabama,Jacksonville State,,13.0,18.0,0.0,6.0,12.0,1.0,Jacksonville State,2022,Jacksonville State,33.8255285,-85.7769948,196.5557098,,
2022-05-10,UC San Diego,Oregon,,3.0,7.0,0.0,0.0,1.0,2.0,Oregon,2022,Oregon,44.0590435,-123.0654476,128.096756,,
2022-05-11,Liberty,Virginia Tech,,1.0,3.0,1.0,2.0,5.0,1.0,Virginia Tech,2022,Virginia Tech,37.217839,-80.4233407,623.3162231,,
2022-05-11,Longwood,Virginia,,3.0,5.0,2.0,8.0,9.0,0.0,Virginia,2022,Virginia,38.0457546,-78.513342,173.6851654,,
2022-05-11,Campbell,Ohio State,,10.0,10.0,0.0,1.0,3.0,0.0,Ohio State,2022,Ohio State,40.0099182,-83.0259088,224.9793854,,
2022-05-11,Wright State,Michigan,,9.0,10.0,1.0,21.0,17.0,0.0,Michigan,2022,Michigan,42.2678621,-83.7420671,253.7054443,,
2022-05-11,Charleston Southern,North Carolina,,1.0,7.0,0.0,12.0,10.0,1.0,North Carolina,2022,North Carolina,35.9063145,-79.0427441,125.8752213,,
2022-05-11,Utah,Utah Tech,,4.0,6.0,1.0,9.0,14.0,3.0,Utah Tech,2022,,,,,,
2022-05-11,Washington State,UC Riverside,,10.0,9.0,0.0,3.0,8.0,1.0,UC Riverside,2022,UC Riverside,33.9822596,-117.3329542,312.0978394,,
2022-05-11,UCF,University of Miami,,10.0,14.0,2.0,16.0,17.0,2.0,University of Miami,2022,University of Miami,25.7120599,-80.2822951,3.196041346,,
2022-05-11,University of Mississippi,Southern Miss,,4.0,7.0,1.0,1.0,5.0,0.0,Southern Miss,2022,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2022-05-11,Michigan State,Western Michigan,,3.0,10.0,1.0,1.0,5.0,2.0,Western Michigan,2022,Western Michigan,42.2849981,-85.602525,244.7003784,,
2022-05-11,High Point,Wake Forest,,0.0,6.0,1.0,9.0,11.0,1.0,Wake Forest,2022,Wake Forest,36.1298712,-80.2518555,289.337616,,
2022-05-11,Georgia Southern,Georgia Tech,,12.0,14.0,1.0,13.0,12.0,0.0,Georgia Tech,2022,Georgia Tech,33.777639,-84.3945457,275.0564575,,
2022-05-11,UC San Diego,Oregon,,6.0,12.0,1.0,15.0,19.0,0.0,Oregon,2022,Oregon,44.0590435,-123.0654476,128.096756,,
2022-05-11,USC,Long Beach State,,5.0,13.0,2.0,11.0,13.0,1.0,Long Beach State,2022,Long Beach State,33.7783672,-118.1388338,9.692743301,,
2022-05-12,Georgia,Tennessee,,2.0,5.0,1.0,5.0,9.0,0.0,Tennessee,2022,Tennessee,35.949736,-83.92927,275.5996094,,
2022-05-13,Georgia,Tennessee,,2.0,7.0,0.0,9.0,14.0,0.0,Tennessee,2022,Tennessee,35.949736,-83.92927,275.5996094,,
2022-05-13,Texas Tech,Oklahoma State,,7.0,8.0,1.0,6.0,10.0,0.0,Oklahoma State,2022,Oklahoma State,36.1310616,-97.0687453,278.1031494,,
2022-05-13,Louisville,Virginia Tech,,8.0,8.0,0.0,1.0,7.0,1.0,Virginia Tech,2022,Virginia Tech,37.217839,-80.4233407,623.3162231,,
2022-05-13,Stanford,Utah,,5.0,11.0,0.0,0.0,5.0,1.0,Utah,2022,Utah,40.7405609,-111.8926506,1290.605713,,
2022-05-13,Santa Clara,Gonzaga,,2.0,6.0,0.0,3.0,5.0,1.0,Gonzaga,2022,Gonzaga,47.6627098,-117.3989089,574.5100708,,
2022-05-13,Xavier,UConn,,7.0,8.0,0.0,2.0,8.0,2.0,UConn,2022,UConn,41.8006501,-72.2536518,197.8487396,,
2022-05-13,Louisiana,Texas State,,5.0,7.0,0.0,7.0,11.0,0.0,Texas State,2022,Texas State,29.8879632,-97.9282519,176.714386,,
2022-05-13,University of Mississippi,LSU,,5.0,6.0,0.0,3.0,3.0,0.0,LSU,2022,LSU,30.4056564,-91.1879038,6.844009876,,
2022-05-13,Utah Tech,UC Santa Barbara,,0.0,2.0,3.0,8.0,10.0,0.0,UC Santa Barbara,2022,UC Santa Barbara,34.4190504,-119.8523306,12.95749187,,
2022-05-13,Washington State,UCLA,,0.0,1.0,0.0,4.0,6.0,0.0,UCLA,2022,UCLA,34.0592278,-118.4592393,110.9767609,,
2022-05-13,Wake Forest,North Carolina,,2.0,8.0,0.0,3.0,7.0,2.0,North Carolina,2022,North Carolina,35.9063145,-79.0427441,125.8752213,,
2022-05-13,Bowling Green,Rutgers,,5.0,6.0,1.0,12.0,15.0,1.0,Rutgers,2022,Rutgers,40.5276451,-74.4424057,27.86833572,,
2022-05-13,Penn State,Ohio State,,13.0,13.0,0.0,7.0,14.0,0.0,Ohio State,2022,Ohio State,40.0099182,-83.0259088,224.9793854,,
2022-05-13,Minnesota,Indiana,,6.0,7.0,0.0,8.0,10.0,1.0,Indiana,2022,Indiana,39.1848834,-86.5223836,243.0321198,,
2022-05-13,Baylor,Kansas State,,4.0,8.0,0.0,2.0,9.0,2.0,Kansas State,2022,Kansas State,39.1992239,-96.5969735,340.9178162,,
2022-05-13,Kentucky,South Carolina,,3.0,6.0,2.0,11.0,13.0,1.0,South Carolina,2022,South Carolina,33.9865404,-81.042621,52.44177628,,
2022-05-13,West Virginia,Oklahoma,,1.0,3.0,3.0,15.0,14.0,2.0,Oklahoma,2022,Oklahoma,35.1908778,-97.4460294,348.3063049,,
2022-05-13,New Mexico,California,,0.0,4.0,1.0,11.0,14.0,1.0,California,2022,California,37.8694247,-122.2633963,70.94693756,,
2022-05-13,Oregon State,Arizona,,12.0,14.0,1.0,9.0,11.0,0.0,Arizona,2022,Arizona,32.2129525,-110.9197125,758.5875244,,
2022-05-13,Vanderbilt,Arkansas,,9.0,10.0,2.0,6.0,8.0,0.0,Arkansas,2022,Arkansas,36.0498883,-94.1822406,374.505188,,
2022-05-13,University of Miami,Florida State,,8.0,12.0,2.0,2.0,7.0,1.0,Florida State,2022,Florida State,30.4405434,-84.3040448,21.59014511,,
2022-05-13,Mississippi State,Texas A&M,,7.0,10.0,0.0,8.0,9.0,0.0,Texas A&M,2022,Texas A&M,30.6060601,-96.3413557,103.0995331,,
2022-05-13,Clemson,Virginia,,6.0,8.0,1.0,11.0,12.0,0.0,Virginia,2022,Virginia,38.0457546,-78.513342,173.6851654,,
2022-05-13,UTSA,Southern Miss,,8.0,12.0,0.0,7.0,10.0,0.0,Southern Miss,2022,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2022-05-13,Pittsburgh,Notre Dame,,3.0,10.0,5.0,8.0,11.0,1.0,Notre Dame,2022,Notre Dame,41.6962849,-86.2280772,225.9461365,,
2022-05-13,Michigan,Maryland,,7.0,8.0,0.0,8.0,7.0,0.0,Maryland,2022,Maryland,38.9894267,-76.9443211,35.65171051,,
2022-05-13,Alabama,Auburn,,2.0,7.0,1.0,3.0,7.0,0.0,Auburn,2022,Auburn,32.5996377,-85.4895649,193.3800049,,
2022-05-13,Grand Canyon,New Mexico State,,9.0,15.0,1.0,6.0,11.0,0.0,New Mexico State,2022,New Mexico State,32.2790299,-106.7442164,1210.223267,,
2022-05-13,North Carolina State University,Duke,,5.0,11.0,0.0,3.0,10.0,0.0,Duke,2022,Duke,35.9980856,-78.9442361,125.2663422,,
2022-05-13,Purdue,Northwestern,,14.0,17.0,1.0,8.0,12.0,1.0,Northwestern,2022,Northwestern,42.0680471,-87.692518,183.1503296,,
2022-05-13,Iowa,Michigan State,,5.0,12.0,2.0,0.0,4.0,3.0,Michigan State,2022,Michigan State,42.7323431,-84.4884579,252.9125671,,
2022-05-13,Nebraska,Illinois,,3.0,6.0,1.0,8.0,14.0,1.0,Illinois,2022,Illinois,40.0971217,-88.2294574,230.4178925,,
2022-05-13,TCU,Kansas,,15.0,17.0,0.0,6.0,8.0,4.0,Kansas,2022,Kansas,38.9527426,-95.252621,274.7484741,,
2022-05-13,Florida,Missouri,,13.0,10.0,0.0,1.0,3.0,2.0,Missouri,2022,Missouri,38.9355047,-92.3386596,219.3873901,,
2022-05-13,Oregon,Arizona State,,11.0,14.0,1.0,3.0,8.0,3.0,Arizona State,2022,Arizona State,33.4492164,-111.9547754,364.5796509,,
2022-05-13,Washington,USC,,2.0,9.0,1.0,1.0,6.0,0.0,USC,2022,USC,34.0238376,-118.2898635,53.52592468,,
2022-05-14,Clemson,Virginia,,6.0,8.0,1.0,11.0,12.0,0.0,Virginia,2022,Virginia,38.0457546,-78.513342,173.6851654,,
2022-05-14,University of Mississippi,LSU,,5.0,6.0,0.0,3.0,3.0,0.0,LSU,2022,LSU,30.4056564,-91.1879038,6.844009876,,
2022-05-14,Georgia,Tennessee,,8.0,9.0,0.0,3.0,5.0,0.0,Tennessee,2022,Tennessee,35.949736,-83.92927,275.5996094,,
2022-05-14,Texas Tech,Oklahoma State,,9.0,8.0,0.0,3.0,4.0,1.0,Oklahoma State,2022,Oklahoma State,36.1310616,-97.0687453,278.1031494,,
2022-05-14,Louisville,Virginia Tech,,3.0,8.0,0.0,4.0,8.0,1.0,Virginia Tech,2022,Virginia Tech,37.217839,-80.4233407,623.3162231,,
2022-05-14,Stanford,Utah,,8.0,10.0,1.0,2.0,9.0,0.0,Utah,2022,Utah,40.7405609,-111.8926506,1290.605713,,
2022-05-14,Santa Clara,Gonzaga,,3.0,11.0,0.0,5.0,8.0,0.0,Gonzaga,2022,Gonzaga,47.6627098,-117.3989089,574.5100708,,
2022-05-14,UTSA,Southern Miss,,3.0,4.0,1.0,8.0,13.0,1.0,Southern Miss,2022,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2022-05-14,Pittsburgh,Notre Dame,,1.0,5.0,2.0,8.0,12.0,1.0,Notre Dame,2022,Notre Dame,41.6962849,-86.2280772,225.9461365,,
2022-05-14,Michigan,Maryland,,6.0,5.0,1.0,20.0,17.0,0.0,Maryland,2022,Maryland,38.9894267,-76.9443211,35.65171051,,
2022-05-14,Alabama,Auburn,,4.0,6.0,1.0,6.0,12.0,0.0,Auburn,2022,Auburn,32.5996377,-85.4895649,193.3800049,,
2022-05-14,Grand Canyon,New Mexico State,,9.0,12.0,0.0,4.0,6.0,1.0,New Mexico State,2022,New Mexico State,32.2790299,-106.7442164,1210.223267,,
2022-05-14,Kentucky,South Carolina,,0.0,3.0,0.0,7.0,12.0,1.0,South Carolina,2022,South Carolina,33.9865404,-81.042621,52.44177628,,
2022-05-14,Holy Cross,Army,Patriot League Tournament,3.0,7.0,2.0,9.0,10.0,0.0,unknown,2022,Army,,,,,
2022-05-14,Wake Forest,North Carolina,,3.0,9.0,1.0,12.0,11.0,0.0,North Carolina,2022,North Carolina,35.9063145,-79.0427441,125.8752213,,
2022-05-14,TCU,Kansas,,30.0,18.0,0.0,3.0,8.0,0.0,Kansas,2022,Kansas,38.9527426,-95.252621,274.7484741,,
2022-05-14,Florida,Missouri,,3.0,8.0,0.0,5.0,12.0,0.0,Missouri,2022,Missouri,38.9355047,-92.3386596,219.3873901,,
2022-05-14,Holy Cross,Army,Patriot League Tournament,2.0,8.0,3.0,14.0,19.0,1.0,unknown,2022,Army,,,,,
2022-05-14,Nebraska,Illinois,,11.0,12.0,0.0,2.0,9.0,0.0,Illinois,2022,Illinois,40.0971217,-88.2294574,230.4178925,,
2022-05-14,Baylor,Kansas State,,5.0,7.0,0.0,7.0,14.0,2.0,Kansas State,2022,Kansas State,39.1992239,-96.5969735,340.9178162,,
2022-05-14,Oregon,Arizona State,,4.0,12.0,3.0,6.0,10.0,0.0,Arizona State,2022,Arizona State,33.4492164,-111.9547754,364.5796509,,
2022-05-14,Oregon State,Arizona,,2.0,6.0,1.0,5.0,9.0,0.0,Arizona,2022,Arizona,32.2129525,-110.9197125,758.5875244,,
2022-05-14,Vanderbilt,Arkansas,,6.0,8.0,1.0,11.0,5.0,0.0,Arkansas,2022,Arkansas,36.0498883,-94.1822406,374.505188,,
2022-05-14,University of Miami,Florida State,,4.0,6.0,3.0,6.0,10.0,1.0,Florida State,2022,Florida State,30.4405434,-84.3040448,21.59014511,,
2022-05-14,Mississippi State,Texas A&M,,6.0,11.0,0.0,9.0,9.0,0.0,Texas A&M,2022,Texas A&M,30.6060601,-96.3413557,103.0995331,,
2022-05-14,Xavier,UConn,,3.0,11.0,0.0,11.0,11.0,0.0,UConn,2022,UConn,41.8006501,-72.2536518,197.8487396,,
2022-05-14,Louisiana,Texas State,,4.0,11.0,3.0,6.0,10.0,2.0,Texas State,2022,Texas State,29.8879632,-97.9282519,176.714386,,
2022-05-14,University of Mississippi,LSU,,11.0,12.0,1.0,1.0,5.0,3.0,LSU,2022,LSU,30.4056564,-91.1879038,6.844009876,,
2022-05-14,Utah Tech,UC Santa Barbara,,6.0,6.0,1.0,7.0,15.0,2.0,UC Santa Barbara,2022,UC Santa Barbara,34.4190504,-119.8523306,12.95749187,,
2022-05-14,Washington State,UCLA,,1.0,7.0,1.0,10.0,14.0,0.0,UCLA,2022,UCLA,34.0592278,-118.4592393,110.9767609,,
2022-05-14,Bowling Green,Rutgers,,1.0,2.0,1.0,21.0,19.0,0.0,Rutgers,2022,Rutgers,40.5276451,-74.4424057,27.86833572,,
2022-05-14,Lehigh,Bucknell,Patriot League Tournament,8.0,10.0,1.0,10.0,12.0,2.0,unknown,2022,Bucknell,,,,,
2022-05-14,North Carolina State University,Duke,,13.0,13.0,1.0,5.0,8.0,2.0,Duke,2022,Duke,35.9980856,-78.9442361,125.2663422,,
2022-05-14,Purdue,Northwestern,,1.0,6.0,1.0,11.0,13.0,0.0,Northwestern,2022,Northwestern,42.0680471,-87.692518,183.1503296,,
2022-05-14,West Virginia,Oklahoma,,9.0,14.0,1.0,8.0,8.0,0.0,Oklahoma,2022,Oklahoma,35.1908778,-97.4460294,348.3063049,,
2022-05-14,Penn State,Ohio State,,0.0,5.0,1.0,11.0,10.0,2.0,Ohio State,2022,Ohio State,40.0099182,-83.0259088,224.9793854,,
2022-05-14,Washington,USC,,16.0,13.0,2.0,11.0,18.0,0.0,USC,2022,USC,34.0238376,-118.2898635,53.52592468,,
2022-05-14,Iowa,Michigan State,,12.0,12.0,0.0,2.0,9.0,0.0,Michigan State,2022,Michigan State,42.7323431,-84.4884579,252.9125671,,
2022-05-14,New Mexico,California,,5.0,8.0,2.0,23.0,21.0,1.0,California,2022,California,37.8694247,-122.2633963,70.94693756,,
2022-05-15,Vanderbilt,Arkansas,,6.0,8.0,1.0,11.0,5.0,0.0,Arkansas,2022,Arkansas,36.0498883,-94.1822406,374.505188,,
2022-05-15,Oregon State,Arizona,,5.0,8.0,0.0,10.0,14.0,0.0,Arizona,2022,Arizona,32.2129525,-110.9197125,758.5875244,,
2022-05-15,Vanderbilt,Arkansas,,5.0,7.0,0.0,0.0,2.0,1.0,Arkansas,2022,Arkansas,36.0498883,-94.1822406,374.505188,,
2022-05-15,University of Miami,Florida State,,4.0,8.0,1.0,6.0,10.0,0.0,Florida State,2022,Florida State,30.4405434,-84.3040448,21.59014511,,
2022-05-15,Mississippi State,Texas A&M,,2.0,6.0,2.0,8.0,8.0,2.0,Texas A&M,2022,Texas A&M,30.6060601,-96.3413557,103.0995331,,
2022-05-15,Clemson,Virginia,,8.0,12.0,1.0,2.0,8.0,4.0,Virginia,2022,Virginia,38.0457546,-78.513342,173.6851654,,
2022-05-15,Xavier,UConn,,6.0,11.0,1.0,17.0,16.0,1.0,UConn,2022,UConn,41.8006501,-72.2536518,197.8487396,,
2022-05-15,Louisiana,Texas State,,9.0,18.0,1.0,11.0,13.0,1.0,Texas State,2022,Texas State,29.8879632,-97.9282519,176.714386,,
2022-05-15,University of Mississippi,LSU,,8.0,11.0,0.0,5.0,9.0,1.0,LSU,2022,LSU,30.4056564,-91.1879038,6.844009876,,
2022-05-15,Utah Tech,UC Santa Barbara,,7.0,12.0,1.0,8.0,8.0,1.0,UC Santa Barbara,2022,UC Santa Barbara,34.4190504,-119.8523306,12.95749187,,
2022-05-15,Grand Canyon,New Mexico State,,5.0,11.0,0.0,4.0,10.0,1.0,New Mexico State,2022,New Mexico State,32.2790299,-106.7442164,1210.223267,,
2022-05-15,Lehigh,Bucknell,Patriot League Tournament,4.0,8.0,1.0,7.0,13.0,0.0,unknown,2022,Bucknell,,,,,
2022-05-15,James Madison,Hofstra,,6.0,13.0,2.0,15.0,17.0,0.0,Hofstra,2022,Hofstra,40.7206766,-73.5986101,24.46110535,,
2022-05-15,Wake Forest,North Carolina,,11.0,17.0,0.0,2.0,9.0,1.0,North Carolina,2022,North Carolina,35.9063145,-79.0427441,125.8752213,,
2022-05-15,Penn State,Ohio State,,3.0,6.0,1.0,12.0,14.0,1.0,Ohio State,2022,Ohio State,40.0099182,-83.0259088,224.9793854,,
2022-05-15,Kentucky,South Carolina,,7.0,9.0,0.0,1.0,4.0,2.0,South Carolina,2022,South Carolina,33.9865404,-81.042621,52.44177628,,
2022-05-15,Oregon,Arizona State,,15.0,18.0,0.0,5.0,14.0,3.0,Arizona State,2022,Arizona State,33.4492164,-111.9547754,364.5796509,,
2022-05-15,Baylor,Kansas State,,5.0,9.0,1.0,7.0,7.0,0.0,Kansas State,2022,Kansas State,39.1992239,-96.5969735,340.9178162,,
2022-05-15,Nebraska,Illinois,,4.0,6.0,2.0,5.0,10.0,1.0,Illinois,2022,Illinois,40.0971217,-88.2294574,230.4178925,,
2022-05-15,TCU,Kansas,,8.0,11.0,2.0,2.0,8.0,1.0,Kansas,2022,Kansas,38.9527426,-95.252621,274.7484741,,
2022-05-15,New Mexico,California,,0.0,4.0,1.0,8.0,12.0,0.0,California,2022,California,37.8694247,-122.2633963,70.94693756,,
2022-05-15,Texas Tech,Oklahoma State,,6.0,12.0,0.0,4.0,10.0,0.0,Oklahoma State,2022,Oklahoma State,36.1310616,-97.0687453,278.1031494,,
2022-05-15,Louisville,Virginia Tech,,4.0,6.0,0.0,6.0,12.0,2.0,Virginia Tech,2022,Virginia Tech,37.217839,-80.4233407,623.3162231,,
2022-05-15,Stanford,Utah,,7.0,9.0,0.0,6.0,7.0,1.0,Utah,2022,Utah,40.7405609,-111.8926506,1290.605713,,
2022-05-15,Santa Clara,Gonzaga,,1.0,7.0,1.0,4.0,7.0,0.0,Gonzaga,2022,Gonzaga,47.6627098,-117.3989089,574.5100708,,
2022-05-15,Clemson,Virginia,,3.0,10.0,0.0,6.0,6.0,1.0,Virginia,2022,Virginia,38.0457546,-78.513342,173.6851654,,
2022-05-15,UTSA,Southern Miss,,5.0,10.0,0.0,9.0,12.0,1.0,Southern Miss,2022,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2022-05-15,Pittsburgh,Notre Dame,,5.0,9.0,1.0,2.0,6.0,0.0,Notre Dame,2022,Notre Dame,41.6962849,-86.2280772,225.9461365,,
2022-05-15,Michigan,Maryland,,10.0,13.0,1.0,15.0,14.0,0.0,Maryland,2022,Maryland,38.9894267,-76.9443211,35.65171051,,
2022-05-15,Washington State,UCLA,,7.0,8.0,1.0,8.0,13.0,1.0,UCLA,2022,UCLA,34.0592278,-118.4592393,110.9767609,,
2022-05-15,Minnesota,Indiana,,0.0,1.0,1.0,12.0,11.0,2.0,Indiana,2022,Indiana,39.1848834,-86.5223836,243.0321198,,
2022-05-15,Columbia,Dartmouth,,11.0,16.0,1.0,12.0,17.0,0.0,Dartmouth,2022,Dartmouth,43.7018824,-72.2827135,152.0080261,,
2022-05-15,Minnesota,Indiana,,9.0,9.0,0.0,8.0,13.0,2.0,Indiana,2022,Indiana,39.1848834,-86.5223836,243.0321198,,
2022-05-15,North Carolina State University,Duke,,4.0,6.0,1.0,7.0,10.0,2.0,Duke,2022,Duke,35.9980856,-78.9442361,125.2663422,,
2022-05-15,Iowa,Michigan State,,8.0,11.0,2.0,11.0,10.0,1.0,Michigan State,2022,Michigan State,42.7323431,-84.4884579,252.9125671,,
2022-05-15,University of Louisiana Monroe,South Alabama,,2.0,10.0,2.0,4.0,7.0,1.0,South Alabama,2022,South Alabama,30.6916263,-88.1843172,64.61965942,,
